BBG000H3YXF8|Cintas
BBG00MVWLLM2|GossamerBioInc
BBG000HCJMF9|PrudentialFinancial
BBG000BMTFR4|KLA-Tencor
BBG000BD0TF8|FranklinResources
BBG00LV3NRG0|LiventCorporation
BBG000BCNYT9|AvonProducts
BBG000CS0D96|CreditAcceptanceCorp
BBG000BLKK03|Humana
BBG000Q1R1Y9|BerryGlobalGroupInc
BBG000C3J3C9|Cisco
BBG000BMH2Q7|JackHenry&AssociatesInc
BBG000BL46Q4|RegencyCenters
BBG000BMKDM3|Kellogg
BBG000BCZL41|VeriskAnalytics
BBG00KMXKWF9|Perspecta
BBG000BBD070|Hess
BBG006598YS8|PaylocityHoldingCorp
BBG001MKZGY7|YextInc
BBG000C2H3F0|CoreLogicIncUnitedStates
BBG000C0HQ54|EndoInternationalPLC
BBG000BNGBW9|Nokia
BBG000BJDB15|Freeport-McMoRan
BBG00GNC8DL2|MagnoliaOil&GasCorp
BBG000C6CFJ5|GoldmanSachs
BBG000BB0P33|ChinaMobile
BBG000T88BN2|SchrodingerInc
BBG001WTBC36|PostHoldingsInc
BBG000BDXGP9|ConagraBrands
BBG002V87SD0|GlobusMedicalInc
BBG000F1ZSQ2|Mastercard
BBG000BW2QX0|Unum
BBG000BBDZG3|AmericanInternationalGroup
BBG000BS9489|OmnicomGroup
BBG000CRN8N8|ASGNInc
BBG000HSLV70|UltraCleanHoldingsInc
BBG000BDDN94|OilStatesInternationalInc
BBG007FG0C23|MadisonSquareGardenCo
BBG0065XPGX9|WeiboCorporation
BBG000BRVP70|RyderSystem
BBG000PXDL44|LKQCorporation
BBG00K7T3037|BilibiliInc
BBG000BWJFZ4|CFIndustriesHoldings
BBG000BG1DH3|CoherentInc
BBG000BV4DR6|TeradyneInc
BBG000PSXT64|Cooper-StandardHoldingsInc
BBG005BT60Y8|NV5GlobalInc
